signal_date,execution_date,end_date,holding_clock,effective_holding_days,sleeve_slot,instrument_id,side,weight,abs_weight,weight_mode,capital_weight,effective_weight,predicted_y,sector,market_cap,size_exposure_z
2025-07-30,2025-07-31,2025-08-13,signal_horizon,9,0,ELV,long,0.05,0.05,equal_weight,1.0,0.05,0.0162220356648166,Health Care,,
2025-07-30,2025-07-31,2025-08-13,signal_horizon,9,0,TEL,long,0.05,0.05,equal_weight,1.0,0.05,0.0129208269366067,Information Technology,,
2025-07-30,2025-07-31,2025-08-13,signal_horizon,9,0,TSLA,long,0.05,0.05,equal_weight,1.0,0.05,0.0124370246675755,Consumer Discretionary,,
2025-07-30,2025-07-31,2025-08-13,signal_horizon,9,0,BKR,long,0.05,0.05,equal_weight,1.0,0.05,0.0117042698780836,Energy,,
2025-07-30,2025-07-31,2025-08-13,signal_horizon,9,0,CIEN,long,0.05,0.05,equal_weight,1.0,0.05,0.0101227713816811,Information Technology,,
2025-07-30,2025-07-31,2025-08-13,signal_horizon,9,0,GEV,long,0.05,0.05,equal_weight,1.0,0.05,0.0094577317602303,Industrials,,
2025-07-30,2025-07-31,2025-08-13,signal_horizon,9,0,AXON,long,0.05,0.05,equal_weight,1.0,0.05,0.0087702916541546,Industrials,,
2025-07-30,2025-07-31,2025-08-13,signal_horizon,9,0,COIN,long,0.05,0.05,equal_weight,1.0,0.05,0.0086356721401755,Financials,,
2025-07-30,2025-07-31,2025-08-13,signal_horizon,9,0,LITE,long,0.05,0.05,equal_weight,1.0,0.05,0.0084604005006988,Information Technology,,
2025-07-30,2025-07-31,2025-08-13,signal_horizon,9,0,NOC,long,0.05,0.05,equal_weight,1.0,0.05,0.0084516865701074,Unknown,,
2025-07-30,2025-07-31,2025-08-13,signal_horizon,9,0,PCG,long,0.05,0.05,equal_weight,1.0,0.05,0.0081869955676617,Utilities,,
2025-07-30,2025-07-31,2025-08-13,signal_horizon,9,0,HSY,long,0.05,0.05,equal_weight,1.0,0.05,0.0081431793281014,Consumer Staples,,
2025-07-30,2025-07-31,2025-08-13,signal_horizon,9,0,HOOD,long,0.05,0.05,equal_weight,1.0,0.05,0.0080605045973193,Financials,,
