signal_date,execution_date,end_date,holding_clock,effective_holding_days,sleeve_slot,instrument_id,side,weight,abs_weight,weight_mode,capital_weight,effective_weight,predicted_y,sector,market_cap,size_exposure_z
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,PLTR,long,0.02,0.02,equal_weight,1.0,0.02,0.0097983736729049,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,HAL,long,0.02,0.02,equal_weight,1.0,0.02,0.0096588660023405,Energy,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,NEM,long,0.02,0.02,equal_weight,1.0,0.02,0.0096096956956515,Unknown,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,STX,long,0.02,0.02,equal_weight,1.0,0.02,0.0090703958404743,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,HSY,long,0.02,0.02,equal_weight,1.0,0.02,0.0088005869716467,Consumer Staples,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,CVNA,long,0.02,0.02,equal_weight,1.0,0.02,0.0086160548425453,Consumer Discretionary,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,LITE,long,0.02,0.02,equal_weight,1.0,0.02,0.0085792984686239,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,LVS,long,0.02,0.02,equal_weight,1.0,0.02,0.0084287997926494,Consumer Discretionary,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,LRCX,long,0.02,0.02,equal_weight,1.0,0.02,0.0080839650138069,Unknown,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,LHX,long,0.02,0.02,equal_weight,1.0,0.02,0.0079689961354356,Industrials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,CCL,long,0.02,0.02,equal_weight,1.0,0.02,0.0078565289634417,Consumer Discretionary,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,SBUX,long,0.02,0.02,equal_weight,1.0,0.02,0.0078038883601892,Consumer Discretionary,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,A,long,0.02,0.02,equal_weight,1.0,0.02,0.0076902633838077,Health Care,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,REGN,long,0.02,0.02,equal_weight,1.0,0.02,0.0075035281062414,Health Care,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,CVS,long,0.02,0.02,equal_weight,1.0,0.02,0.0074334007616989,Unknown,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,FCX,long,0.02,0.02,equal_weight,1.0,0.02,0.0074018432755226,Materials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,COHR,long,0.02,0.02,equal_weight,1.0,0.02,0.0073536712350619,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,CPRT,long,0.02,0.02,equal_weight,1.0,0.02,0.0072942071066652,Industrials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,SNDK,long,0.02,0.02,equal_weight,1.0,0.02,0.0072539539599045,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,AMD,long,0.02,0.02,equal_weight,1.0,0.02,0.0072128468155883,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,DAL,long,0.02,0.02,equal_weight,1.0,0.02,0.0070121495076557,Industrials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,INTU,long,0.02,0.02,equal_weight,1.0,0.02,0.0068292808325146,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,COIN,long,0.02,0.02,equal_weight,1.0,0.02,0.0068224383281152,Financials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,ADM,long,0.02,0.02,equal_weight,1.0,0.02,0.0068094646421589,Consumer Staples,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,WDC,long,0.02,0.02,equal_weight,1.0,0.02,0.0067923094245741,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,CBRE,long,0.02,0.02,equal_weight,1.0,0.02,0.0067762935583326,Real Estate,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,DVN,long,0.02,0.02,equal_weight,1.0,0.02,0.006757474613136,Energy,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,BMY,long,0.02,0.02,equal_weight,1.0,0.02,0.0067253348863106,Health Care,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,GILD,long,0.02,0.02,equal_weight,1.0,0.02,0.0066219327873446,Unknown,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,FAST,long,0.02,0.02,equal_weight,1.0,0.02,0.0064546048774445,Industrials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,SATS,long,0.02,0.02,equal_weight,1.0,0.02,0.0064442613912653,Communication Services,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,KLAC,long,0.02,0.02,equal_weight,1.0,0.02,0.0063801764032121,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,FITB,long,0.02,0.02,equal_weight,1.0,0.02,0.0063668104104828,Financials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,DHR,long,0.02,0.02,equal_weight,1.0,0.02,0.0062824538165948,Health Care,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,ACGL,long,0.02,0.02,equal_weight,1.0,0.02,0.0062809329483574,Financials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,LLY,long,0.02,0.02,equal_weight,1.0,0.02,0.0062685524701871,Health Care,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,APO,long,0.02,0.02,equal_weight,1.0,0.02,0.0060900288554931,Financials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,RCL,long,0.02,0.02,equal_weight,1.0,0.02,0.0060058522640316,Consumer Discretionary,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,NXPI,long,0.02,0.02,equal_weight,1.0,0.02,0.0059959898376175,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,NOC,long,0.02,0.02,equal_weight,1.0,0.02,0.005989269192797,Unknown,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,NEE,long,0.02,0.02,equal_weight,1.0,0.02,0.0059861665802848,Utilities,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,FIX,long,0.02,0.02,equal_weight,1.0,0.02,0.0058203348388391,Industrials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,UNH,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0081737031860561,Health Care,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,NOW,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0029452284930415,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,CRM,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0025461668265773,Information Technology,,
