date,instrument_id,target_weight,capital_weight,effective_weight,daily_close_return,gross_return_contribution,signal_date,execution_date,end_date,sleeve_slot,side
2025-06-10,BDX,-0.02,1.0,-0.02,0.010898009539323406,-0.00021796019078646812,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-11,BDX,-0.02,1.0,-0.02,-0.009576208094951189,0.00019152416189902377,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-12,BDX,-0.02,1.0,-0.02,0.010074080239891314,-0.00020148160479782629,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-13,BDX,-0.02,1.0,-0.02,-0.012896938582419915,0.0002579387716483983,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-16,BDX,-0.02,1.0,-0.02,-0.0006387901445846778,1.2775802891693555e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-04,BKNG,-0.02,1.0,-0.02,0.014964120583384144,-0.0002992824116676829,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-05,BKNG,-0.02,1.0,-0.02,0.002432946797970903,-4.865893595941806e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-06,BKNG,-0.02,1.0,-0.02,0.009654964923416998,-0.00019309929846833996,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-09,BKNG,-0.02,1.0,-0.02,-0.013393652875408946,0.0002678730575081789,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-10,BKNG,-0.02,1.0,-0.02,-0.009284438032040598,0.00018568876064081196,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-11,BKNG,-0.02,1.0,-0.02,-0.0039540936373129165,7.908187274625833e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-12,BKNG,-0.02,1.0,-0.02,-0.0007921329211197925,1.584265842239585e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-13,BKNG,-0.02,1.0,-0.02,-0.029947168009913816,0.0005989433601982764,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-16,BKNG,-0.02,1.0,-0.02,0.0133361211831311,-0.000266722423662622,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-04,BRK-B,-0.02,1.0,-0.02,-0.013719516213616778,0.00027439032427233555,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-05,BRK-B,-0.02,1.0,-0.02,-0.004602871213179371,9.205742426358743e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-06,BRK-B,-0.02,1.0,-0.02,0.00980072971463386,-0.00019601459429267721,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-09,BRK-B,-0.02,1.0,-0.02,-0.00040526859062273157,8.105371812454632e-06,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-10,BRK-B,-0.02,1.0,-0.02,-0.004459452596391911,8.918905192783821e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-11,BRK-B,-0.02,1.0,-0.02,-0.006087981195832981,0.00012175962391665963,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-12,BRK-B,-0.02,1.0,-0.02,0.004506866111114949,-9.013732222229898e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-13,BRK-B,-0.02,1.0,-0.02,-0.00571029859676464,0.00011420597193529281,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-16,BRK-B,-0.02,1.0,-0.02,0.0055175009113401785,-0.00011035001822680357,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-04,CCL,0.02,1.0,0.02,-0.004178866105462364,-8.357732210924729e-05,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-05,CCL,0.02,1.0,0.02,0.007973164386787746,0.00015946328773575491,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-06,CCL,0.02,1.0,0.02,0.010824341746846322,0.00021648683493692646,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-09,CCL,0.02,1.0,0.02,-0.0028831182599334815,-5.766236519866963e-05,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-10,CCL,0.02,1.0,0.02,0.012391686917674782,0.0002478337383534957,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-11,CCL,0.02,1.0,0.02,-0.02611178023709959,-0.0005222356047419919,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-12,CCL,0.02,1.0,0.02,-0.012568190338829388,-0.00025136380677658775,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-13,CCL,0.02,1.0,0.02,-0.04921507321980534,-0.0009843014643961068,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-16,CCL,0.02,1.0,0.02,0.06381079689799529,0.001276215937959906,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-04,CEG,0.02,1.0,0.02,-0.043094948169815184,-0.0008618989633963036,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-05,CEG,0.02,1.0,0.02,-0.032249398710375576,-0.0006449879742075115,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-06,CEG,0.02,1.0,0.02,0.030771353883695785,0.0006154270776739157,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-09,CEG,0.02,1.0,0.02,0.0028781683544130132,5.7563367088260265e-05,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-10,CEG,0.02,1.0,0.02,-0.028832785895341995,-0.0005766557179068399,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-11,CEG,0.02,1.0,0.02,0.004020441328407065,8.04088265681413e-05,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-12,CEG,0.02,1.0,0.02,0.0280297647811647,0.0005605952956232941,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-13,CEG,0.02,1.0,0.02,-0.011618487204128725,-0.00023236974408257448,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-16,CEG,0.02,1.0,0.02,0.037454778383170906,0.0007490955676634181,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-04,COHR,0.02,1.0,0.02,0.014037232963457713,0.0002807446592691543,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-05,COHR,0.02,1.0,0.02,-0.024255736792869964,-0.0004851147358573993,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-06,COHR,0.02,1.0,0.02,0.001129897503802102,2.259795007604204e-05,2025-06-02,2025-06-03,2025-06-16,0,long
