instrument_id,date,previous_adjustment,adjustment,adjustment_change_pct,raw_close_reconstructed,adjusted_close_reconstructed,raw_daily_return,adjusted_daily_return,raw_jump_removed_by_adjustment,large_adjustment_change_gt_20pct,residual_adjusted_return_gt_20pct,residual_adjusted_return_gt_50pct,review_priority
LMT,2022-08-31,0.8991968702740754,0.9051586193294948,0.006630082079358557,420.1099853515625,380.2661743073546,-0.011761662092846459,-0.005209560798553059,False,False,False,False,low
MCD,2022-08-31,0.911381645391066,0.9163703678161392,0.0054738017276314554,252.27999877929688,231.18191527403943,-0.0047733902230707725,0.0006742829129109396,False,False,False,False,low
MCK,2022-08-31,0.9806914556215058,0.9821485472367348,0.0014857798616239037,367.0,360.44851683588166,0.008214033005026877,0.009712017111472182,False,False,False,False,low
MLM,2022-08-31,0.976004309583713,0.977873855672378,0.0019155100754240095,347.7099914550781,340.01650999998685,0.007358628874276629,0.009288234477450752,False,False,False,False,low
MTB,2022-08-31,0.8786634074921639,0.8844700310951218,0.006608473225863554,181.77999877929688,160.7789611727959,-0.005471058139175922,0.0011012597454578277,False,False,False,False,low
O,2022-08-31,0.8131481997344028,0.8160823682913,0.0036084056483869364,68.27999877929688,55.72210311073567,-0.010004384938290034,-0.006432079169023219,False,False,False,False,low
QCOM,2022-08-31,0.9138305859416972,0.9189583208385252,0.0056112533063708,132.27000427246094,121.55062102352527,-0.015921429442321444,-0.010399515309550966,False,False,False,False,low
AJG,2022-09-01,0.9643438325457854,0.9670599221168432,0.0028165157274739894,181.6000061035156,175.61808775888406,0.00016521880314335213,0.002982199871975233,False,False,False,False,low
BAC,2022-09-01,0.9078094033387092,0.9137907509955084,0.006588770324256643,33.470001220703125,30.58457755128689,-0.004165408720799624,0.00239591668208905,False,False,False,False,low
D,2022-09-01,0.8272290095046336,0.8340400125341065,0.008233515690596382,82.36000061035156,68.69153594136664,0.006845935668723824,0.015135817478065361,False,False,False,False,low
FDX,2022-09-01,0.9224267922222328,0.9274863872922494,0.005485091188458968,170.7171630859375,158.33784483935793,0.004980745411411247,0.01049315644263804,False,False,False,False,low
LHX,2022-09-01,0.9257067027530768,0.9302726546388814,0.004932395835770986,227.4900054931641,211.62773131393948,-0.003067605682776975,0.0018496595074986022,False,False,False,False,low
LIN,2022-09-01,0.9480249560663104,0.9519627500243866,0.004153681749492488,279.1400146484375,265.7308959865741,-0.013151279416568906,-0.009052223896371503,False,False,False,False,low
PEP,2022-09-01,0.8861948750611253,0.8921505118968515,0.006720459577601812,172.85000610351562,154.20822142662536,0.003366818463284904,0.010109904608274434,False,False,False,False,low
TT,2022-09-01,0.9574247419339018,0.9616066621969503,0.004367884053843696,156.82000732421875,150.7991638087433,0.017849028813330392,0.02229487535550434,False,False,False,False,low
NKE,2022-09-02,0.928181740132702,0.9308478418301024,0.002872391884179093,105.73999786376952,98.42784880660949,-0.007042914968966918,-0.004190753096585786,False,False,False,False,low
ROST,2022-09-02,0.959936068480412,0.9633099366458506,0.0035146800669543232,87.38999938964844,84.18365477552317,-0.012653968134111793,-0.009183762716726385,False,False,False,False,low
AEE,2022-09-06,0.8923345724563342,0.8980360637241345,0.0063894098063530524,92.22000122070312,82.8168868928751,-0.007640149382772687,-0.0012995556218081683,False,False,False,False,low
BLK,2022-09-06,0.91194116300796,0.9187545075361044,0.007471254511279168,661.6300048828125,607.8755493072188,0.005425048380791164,0.012936834809259334,False,False,False,False,low
CI,2022-09-06,0.929267215349662,0.9328989869441796,0.003908210183817928,285.25,266.1094360258272,-0.008515857153555517,-0.004640928729389038,False,False,False,False,low
HAL,2022-09-06,0.918929484551408,0.92261856963863,0.004014546436087896,29.520000457763672,27.23570059807362,-0.016327882951716388,-0.012378885559941044,False,False,False,False,low
ODFL,2022-09-06,0.978700249120037,0.979780197071512,0.0011034511868635022,136.0,133.25010680172562,-0.0008449141426206674,0.00025760472272917667,False,False,False,False,low
SLB,2022-09-06,0.9100066111013274,0.9142092363053244,0.004618235903704804,37.36000061035156,34.154857626355955,-0.01864983163026357,-0.014117725048591545,False,False,False,False,low
NEM,2022-09-07,0.8954016569608265,0.9073663561182966,0.01336238219402075,42.349998474121094,38.42696379707868,0.015344027899695911,0.02891144285890812,False,False,False,False,low
NVDA,2022-09-07,0.9972314753134884,0.9975278450819648,0.00029719255339699657,13.71399974822998,13.68009661630646,0.018492357431888706,0.018795045776209385,False,False,False,False,low
TPL,2022-09-07,0.961114942196938,0.9626682159126928,0.0016161164992443133,203.8322296142578,196.2228088282639,-0.013285288569949594,-0.011690642644760385,False,False,False,False,low
ADP,2022-09-08,0.9199027204477198,0.9238776647629148,0.004321048548764361,241.94000244140625,223.5229644683003,0.0009101490137020107,0.005235130360541351,False,False,False,False,low
BDX,2022-09-08,0.9355261800489268,0.9386795826292254,0.0033707261726589888,204.79559326171875,192.23744200721475,0.005907969147971759,0.009298609466865004,False,False,False,False,low
CME,2022-09-08,0.8415726530146784,0.8457943631809219,0.005016453601623727,201.97999572753903,170.8335418616592,0.008186080760840042,0.013243599456779664,False,False,False,False,low
CRH,2022-09-08,0.9232618873030592,0.9293409443378308,0.006584325767555521,36.459999084472656,33.88376997972026,-0.006268725833881494,0.0002743246006362554,False,False,False,False,low
ELV,2022-09-08,0.945035576661894,0.947536021292988,0.002645873544704136,489.3500061035156,463.6767578030246,0.008927502346138816,0.011596996933121106,False,False,False,False,low
KMB,2022-09-08,0.8664205831089354,0.8743794961057828,0.009185969437947472,125.50000000000001,109.73462676127575,-0.015222868834282921,-0.006176736204205002,False,False,False,False,low
PEG,2022-09-08,0.8814475216548795,0.8885849842804249,0.008097433426490497,67.87999725341797,60.31714629238369,0.009668211572643637,0.017843932698696774,False,False,False,False,low
SPG,2022-09-08,0.8140699722214364,0.828076647729684,0.01720573904725442,102.54000091552734,84.91098021632861,-0.008892307916938513,0.008160432400769135,False,False,False,False,low
TRV,2022-09-08,0.9313184264515736,0.9366291365975792,0.005702356997530966,164.50999450683594,154.08485411661025,0.002987380938980211,0.008706773049112826,False,False,False,False,low
WM,2022-09-08,0.9434077470683924,0.9469505233356186,0.003755296983976697,173.5800018310547,164.37167357451486,-0.0008633736267374958,0.0028886811328627804,False,False,False,False,low
WMB,2022-09-08,0.8473557923900296,0.8583135602176168,0.012931719976422285,32.0,27.46603392696374,-0.038750401924009914,-0.026319791294242778,False,False,False,False,low
DVN,2022-09-09,0.842729301312621,0.8621209425336562,0.023010522110517684,68.51000213623047,59.063907614669816,-0.005804694596161397,0.017072258461006573,False,False,False,False,low
HPE,2022-09-09,0.8986361950518946,0.9067808578958346,0.009063359442660346,13.43000030517578,12.178067198268614,0.005239569633038732,0.014350417178608188,False,False,False,False,low
OXY,2022-09-09,0.9431925985502309,0.9450942910781142,0.0020162292736460863,65.61000061035156,62.007637014474845,0.015477480120001497,0.017524915542147745,False,False,False,False,low
UNH,2022-09-09,0.9335489019257178,0.9364782295087244,0.003137840531935776,524.3400268554688,491.03302001016635,-0.006009332242936316,-0.0028903480372824975,False,False,False,False,low
AME,2022-09-13,0.9757453471835288,0.9774409480975136,0.001737749422919821,123.25,120.46959685301854,-0.028226774259795806,-0.026538075897556967,False,False,False,False,low
LRCX,2022-09-13,0.9606574478985688,0.9643765628616204,0.0038714267725579177,42.04800033569336,40.55010603894022,-0.05995974142612026,-0.05632044440179518,False,False,False,False,low
PSA,2022-09-13,0.8643613196038032,0.8694834746853337,0.005925942039931131,327.7900085449219,285.0079955967739,-0.03452034073691623,-0.028798964235390745,False,False,False,False,low
CCI,2022-09-14,0.8212399486202756,0.8284404399019142,0.008767828810246847,166.5,137.9353332436687,-0.015550196930667393,-0.006918709585074234,False,False,False,False,low
DLR,2022-09-14,0.8771679523808371,0.8861645453496441,0.010256408643736004,116.08000183105467,102.86598204680242,-0.0340350869618935,-0.024127756078263896,False,False,False,False,low
EOG,2022-09-14,0.8538759631485425,0.8644255483189645,0.012354938686319095,126.7300033569336,109.54865264028153,0.031079648368783186,0.04381857420509094,False,False,False,False,low
GILD,2022-09-14,0.8774599083335722,0.8874108317546278,0.01134060180590346,65.18000030517578,57.84143828458293,0.0012289068038380258,0.012583445152460238,False,False,False,False,low
GRMN,2022-09-14,0.9229718998403362,0.9306220757791216,0.008288633641077015,88.3499984741211,82.2204589750688,-0.005067618943373597,0.0031790110608491684,False,False,False,False,low
IRM,2022-09-14,0.8719095137472066,0.8818724989899783,0.011426627517749921,54.279998779296875,47.86803816867151,-0.009308306765987595,0.00201195819752642,False,False,False,False,low
MO,2022-09-14,0.742219952939431,0.7588196834742759,0.022364974788274816,41.7599983215332,31.688308708232118,-0.028159247493503403,-0.006424053565477483,False,False,False,False,low
MRK,2022-09-14,0.8927555412882048,0.8999527055457597,0.008061741344298712,86.94999694824219,78.2508850007661,0.007765393815769128,0.015889737756447087,False,False,False,False,low
MSI,2022-09-14,0.958193348932256,0.9612794133215644,0.003220711553411748,242.30999755859375,232.9276122950747,-0.015320238314404877,-0.012148868829533366,False,False,False,False,low
NXPI,2022-09-14,0.9307898223498552,0.9358768157204922,0.00546524386976488,159.4499969482422,149.2255554105631,0.025665702187436468,0.03127121537874422,False,False,False,False,low
PLD,2022-09-14,0.8905783321802648,0.8962390386575695,0.006356214015948991,121.08000183105467,108.51662444172119,-0.03197953263066622,-0.025826587368247722,False,False,False,False,low
TMO,2022-09-14,0.989090710050516,0.9896211911766194,0.0005363321288058831,558.1300048828125,552.3372802635413,-0.0030188318018213867,-0.002484118769502386,False,False,False,False,low
XEL,2022-09-14,0.8832223032400074,0.8890004610292794,0.00654213301461648,75.30999755859375,66.95062254970375,0.0030633420608672246,0.009625515866715117,False,False,False,False,low
AIG,2022-09-15,0.9197218084613084,0.9251839156912964,0.0059388688837618275,54.18000030517578,50.126464834498165,-0.0003690121306667571,0.00556766523843466,False,False,False,False,low
CB,2022-09-15,0.953355840116942,0.9574680320095112,0.00431338616655963,192.16000366210935,183.98706053730032,-0.005691766925346009,-0.0014029315475053705,False,False,False,False,low
HCA,2022-09-15,0.9696215160454144,0.9722293983247708,0.0026895878816639573,208.97000122070312,203.16677855473083,0.001005972022385393,0.003698265554210156,False,False,False,False,low
ICE,2022-09-15,0.9516968258290524,0.955332178268363,0.0038198639951791957,98.38999938964844,93.99513243673574,-0.014720620986564903,-0.010956987761479131,False,False,False,False,low
KO,2022-09-15,0.8945747335927499,0.9010970024820736,0.007290915609844406,59.529998779296875,53.642303457785914,-0.020727128100908265,-0.01358733223288211,False,False,False,False,low
NDAQ,2022-09-15,0.9493018542707798,0.9523724656080116,0.003234599535877347,61.11000061035156,58.19948195458761,-0.014831503902146936,-0.01164487834190786,False,False,False,False,low
DTE,2022-09-16,0.8808796866063013,0.8868894339657099,0.006822438354279425,129.89999389648438,115.20693205900218,-0.005359970706865114,0.0014258995776859074,False,False,False,False,low
HBAN,2022-09-16,0.8440796013848195,0.8533550791749265,0.010988866186185886,13.710000038146973,11.699498168041154,-0.03856943772138999,-0.028004405925200815,False,False,False,False,low
APH,2022-09-19,0.9670639480719598,0.9697303735679802,0.0027572380309868194,36.584999084472656,35.477584829169885,0.006049701522112816,0.008823620020212752,False,False,False,False,low
ECL,2022-09-19,0.959056034173674,0.9621691847681224,0.0032460570430909996,159.8000030517578,153.75463866225329,0.01370212934834103,0.016992664284908532,False,False,False,False,low
STX,2022-09-20,0.8901766378067038,0.9003385041039864,0.011415561660122142,59.93000030517578,53.95728682571341,-0.03369880904807809,-0.022667938220516937,False,False,False,False,low
VST,2022-09-20,0.9417238005210185,0.9485360425361672,0.0072338004108845055,24.90999984741211,23.62803267484081,-0.027712762239024746,-0.020679430419011546,False,False,False,False,low
AVGO,2022-09-21,0.9383479897011202,0.946215965594108,0.008384923268705435,48.2140007019043,45.620857229307376,-0.022147386917660272,-0.013948167788861876,False,False,False,False,low
MDT,2022-09-22,0.8844252229785258,0.8914965117004291,0.00799534945203062,83.55999755859375,74.4934463411827,-0.025312092772294736,-0.017519122347340987,False,False,False,False,low
SRE,2022-09-22,0.8891425900968918,0.8953083893159763,0.006934544906247897,82.09500122070312,73.50034331380083,-0.012450331612061882,-0.005602124089475358,False,False,False,False,low
JCI,2022-09-23,0.9329124012241296,0.9393285438092894,0.006877540245730396,50.66999816894531,47.595775594854764,-0.011124189907297022,-0.004323156725355215,False,False,False,False,low
GE,2022-09-26,0.981245293720878,0.982462783958032,0.0012407603327575512,40.09113311767578,39.388046254823806,-0.003098371002798972,-0.0018614550058777546,False,False,False,False,low
PM,2022-09-27,0.8405459047993589,0.8525537473753717,0.014285766556532353,87.0199966430664,74.18922423463853,-0.034934031161639734,-0.021147324019161196,False,False,False,False,low
COP,2022-09-28,0.871773952297231,0.8843095648934758,0.01437943008415421,103.0,91.083885184028,0.04293233872069813,0.05792911136783574,False,False,False,False,low
DE,2022-09-29,0.9503525137378588,0.9534671369256222,0.0032773346129355563,341.0,325.1322936916372,-0.014165926519070005,-0.01093501838743971,False,False,False,False,low
DHR,2022-09-29,0.9810731651398642,0.981995215025915,0.0009398380455338806,232.40248107910156,228.21812437982848,-0.015362073084048022,-0.014436672899256875,False,False,False,False,low
FITB,2022-09-29,0.8596867279893946,0.8684945273343947,0.010245359220095729,32.04999923706055,27.83524893845861,-0.0150584408322183,-0.004967360747743177,False,False,False,False,low
ITW,2022-09-29,0.9148642641705008,0.921267704227471,0.006999333461533919,183.8800048828125,169.40270995172483,-0.024353989007065535,-0.017525117235710597,False,False,False,False,low
KDP,2022-09-29,0.9019660344480152,0.9069262418569408,0.0054993283776603175,36.119998931884766,32.758174887170966,-0.012305189135758732,-0.006873531033905311,False,False,False,False,low
MDLZ,2022-09-29,0.903334756526778,0.9093564758049892,0.006666099399699865,56.66999816894531,51.533229818787305,-0.02528381899097265,-0.01878626404187045,False,False,False,False,low
MPWR,2022-09-29,0.9713447871546446,0.9732692235632354,0.001981208355714914,365.3999938964844,355.6325683496423,-0.03672262454560116,-0.03481417136047982,False,False,False,False,low
NUE,2022-09-29,0.9459169964931448,0.950361184240445,0.00469828511780257,105.29000091552734,100.06352995875811,-0.015245017595701849,-0.010618357917189791,False,False,False,False,low
SYK,2022-09-29,0.962452793493274,0.965713913098054,0.003388342396455135,205.47999572753903,198.43489073741313,-0.0016519851548936204,0.0017307597502229655,False,False,False,False,low
USB,2022-09-29,0.8387440267844147,0.8485777770491124,0.011724375912873564,40.72999954223633,34.56257247076227,-0.016658586605788672,-0.005129522224458616,False,False,False,False,low
APD,2022-09-30,0.9086285833419212,0.9150247442712224,0.007039356945800934,232.72999572753903,212.9537048248341,0.004185369536132466,0.011254188792048314,False,False,False,False,low
CAH,2022-09-30,0.9324961781311956,0.9393693688470988,0.007370744113587291,66.68000030517578,62.63714980139733,-0.016374105256831695,-0.009124050483181434,False,False,False,False,low
O,2022-09-30,0.816082486844277,0.8195901217859451,0.004298137747364095,58.20000076293945,47.70014571323965,0.004314063791348133,0.008630743979138433,False,False,False,False,low
PWR,2022-09-30,0.9945010868411216,0.9950456547124776,0.0005475789605073889,127.38999938964844,126.75886534649486,-0.004221065537709512,-0.003675797943881398,False,False,False,False,low
RSG,2022-09-30,0.9550809880783924,0.9585329711526336,0.003614335451474604,136.0399932861328,130.3988189601412,-0.010258302607604408,-0.006681044102916478,False,False,False,False,low
STT,2022-09-30,0.8820866095529896,0.8911832065038308,0.010312589322097221,60.810001373291016,54.19285201135184,-0.014744002420836955,-0.00458346194066972,False,False,False,False,low
VTR,2022-09-30,0.8792605546555248,0.8893541165180303,0.011479602728749594,40.16999816894531,35.72535323207325,0.013114668929508522,0.024744822847487802,False,False,False,False,low
A,2022-10-03,0.9727086740548904,0.974392146101571,0.0017307052888331231,126.37999725341795,123.14367674806857,0.03973668515338069,0.04153616293336948,False,False,False,False,low
CMCSA,2022-10-04,0.880100094347739,0.8879269705073789,0.008893165913634649,29.044048309326172,25.788993826569946,0.0117531886201665,0.020750877590214323,False,False,False,False,low
CSCO,2022-10-04,0.8979221585260423,0.906262433808278,0.009288416822151202,41.81999969482422,37.89989470529284,0.012836007932796267,0.02224365094695968,False,False,False,False,low
JPM,2022-10-05,0.9117112527994576,0.9198683422349372,0.008947009714350695,110.38999938964844,101.54426573787164,-0.021104880059108377,-0.012346695911666816,False,False,False,False,low
ROP,2022-10-05,0.9764009451155936,0.9779967827342247,0.0016344081052095394,380.4500122070313,372.07888792967316,0.0013159625843821576,0.0029525215095058677,False,False,False,False,low
BMY,2022-10-06,0.8500572443678422,0.8565306651245668,0.0076152762647632155,70.23999786376953,60.16271208860267,-0.01693490743392434,-0.00944859516778851,False,False,False,False,low
GD,2022-10-06,0.9250389412409894,0.9302097381268084,0.005589815363753248,223.41000366210935,207.81816100144005,-0.014425574022092658,-0.00891639495363894,False,False,False,False,low
INTU,2022-10-06,0.9737243186086711,0.9755642731909572,0.0018896052477308523,411.3200073242187,401.2691039941506,-0.00546443087533699,-0.0035851512448640266,False,False,False,False,low
MA,2022-10-06,0.9778393434848164,0.9794167749356552,0.0016131805918313535,299.2300109863281,293.07089232419014,-0.016337938925921724,-0.014751114380076258,False,False,False,False,low
MRSH,2022-10-06,0.9431001340337444,0.9466078195935984,0.0037193140296261085,157.32000732421875,148.92034911162764,-0.01199515452219535,-0.008320454239071018,False,False,False,False,low
PGR,2022-10-06,0.911719595908052,0.912465462083624,0.0008180872484473412,121.91999816894533,111.24778746646129,-0.003433040555153255,-0.0026177618334074504,False,False,False,False,low
SYY,2022-10-06,0.902482897910526,0.9083781208915336,0.006532226809678576,73.26999664306639,66.55686186835763,-0.029536468303756447,-0.023197180404194717,False,False,False,False,low
T,2022-10-06,0.8117245180076487,0.8261418066013981,0.01776130728333336,15.31999969482422,12.656492225014949,-0.038292567398970245,-0.02121138617187779,False,False,False,False,low
VZ,2022-10-06,0.7781695532137735,0.7912841928206163,0.016853190352514424,37.84000015258789,29.94219397707251,-0.03959394195115362,-0.0234080358391483,False,False,False,False,low
AMT,2022-10-07,0.881708058538547,0.8881371561043896,0.007291639793447047,194.6300048828125,172.85813902920455,-0.04156203347120124,-0.03457344905490933,False,False,False,False,low
MU,2022-10-07,0.9809446716932284,0.983014322989509,0.002109855281346329,52.90999984741211,52.01128767937884,-0.031307197325381786,-0.029263395699656414,False,False,False,False,low
ORCL,2022-10-11,0.9527687189641956,0.9576663953096972,0.005140467196305787,62.40999984741211,59.76795958514991,-0.0025571335814684737,0.0025701887535449774,False,False,False,False,low
ACN,2022-10-12,0.942925203606766,0.9471183850237308,0.004446992615029899,250.07000732421875,236.8459014797866,-0.011502839957568622,-0.007107000386882056,False,False,False,False,low
ABBV,2022-10-13,0.872603441787754,0.8814826498984735,0.010175536429845033,142.9199981689453,125.9814987094469,0.021003018510793225,0.031392271920631654,False,False,False,False,low
ABT,2022-10-13,0.9283446027586878,0.932725001896922,0.004718505526091654,102.47000122070312,95.57633208295792,0.023880888748213813,0.028712076379831863,False,False,False,False,low
AXP,2022-10-13,0.95457927125553,0.9582233659618108,0.0038174877833747622,141.5500030517578,135.63652037615995,0.035176227624432954,0.039128000227029114,False,False,False,False,low
FCX,2022-10-13,0.9490018359900084,0.9539637117184536,0.005228520683807636,29.36000061035156,28.008375158307036,0.018030528953274283,0.023353322630653928,False,False,False,False,low
EOG,2022-10-14,0.8644255833165964,0.8695468447711038,0.005924467708207315,120.56999969482422,104.84126280868735,-0.05316473093891527,-0.04755523596237099,False,False,False,False,low
PNC,2022-10-14,0.8639455076032404,0.8725011438412741,0.009902981337062355,149.6999969482422,130.61341857037655,-0.021376768296831106,-0.011685480697258943,False,False,False,False,low
EME,2022-10-17,0.9890639085338244,0.9902819366736916,0.001231495891577561,127.43000030517578,126.19162749253859,0.04493647801614453,0.046223312995781196,False,False,False,False,low
DELL,2022-10-18,0.9233894383662904,0.9323150650133212,0.009666156310843776,34.560001373291016,32.220809927200285,0.002610970391664358,0.012302364750437,False,False,False,False,low
LOW,2022-10-18,0.9286069634444272,0.9336577536793954,0.005439104415320806,193.1999969482422,180.38267516156185,-0.004585498513272501,0.0008286648968383048,False,False,False,False,low
CL,2022-10-20,0.9138411145149482,0.919866812904256,0.006593814059795422,70.25,64.62064360652398,-0.020905923344947785,-0.0144499590564372,False,False,False,False,low
CVS,2022-10-20,0.8714571925608632,0.8767179867362122,0.006036778651042685,90.98999786376952,79.77256774025625,-0.007309685485173412,-0.0013170337874135463,False,False,False,False,low
PG,2022-10-20,0.9072059266906156,0.9136443723287864,0.00709700570592342,126.98999786376952,116.02369689027762,-0.019836367268083244,-0.012880140373846327,False,False,False,False,low
CAT,2022-10-21,0.9398146649007086,0.9461032331738972,0.0066912855353804535,190.22000122070312,179.9677581692499,0.053616972939778185,0.06066702495064136,False,False,False,False,low
BK,2022-10-26,0.9014902993562512,0.9095801140189196,0.008973823310628237,41.2599983215332,37.5292739777206,-0.0081730808908419,0.0007273986359683793,False,False,False,False,low
FAST,2022-10-26,0.9115773389222454,0.9176040067146776,0.006611252315198435,23.334999084472656,21.412288656595443,-0.011228868335321884,-0.004691852901902327,False,False,False,False,low
CARR,2022-10-27,0.9473622094674076,0.9512037995417404,0.004055038332690719,37.880001068115234,36.031600942636395,0.019924655105757694,0.024060488678667946,False,False,False,False,low
COST,2022-10-27,0.9553510947947595,0.9570756448407898,0.0018051479245970725,496.5400085449219,475.22634886738234,-0.005826416239836152,-0.004031785858422454,False,False,False,False,low
BX,2022-10-28,0.8859177291491221,0.8945328321328938,0.009724495515002207,93.18000030517578,83.3525695711328,-0.0028892097579837905,0.006807189649685075,False,False,False,False,low
KMI,2022-10-28,0.8191516990728934,0.832008743496057,0.01569555973297132,17.770000457763672,14.78479575278831,-0.012228978107475474,0.003274640969136877,False,False,False,False,low
MS,2022-10-28,0.8852259789754087,0.8938109297272148,0.009698032994628791,82.22000122070312,73.4891357332494,0.018961441727652684,0.028843363409781997,False,False,False,False,low
TRGP,2022-10-28,0.9203672130646756,0.9251357749046334,0.005181151362486203,67.16000366210938,62.13212203054357,-0.010898348264211655,-0.005773662893683307,False,False,False,False,low
TXN,2022-10-28,0.895424825728793,0.9025643672863608,0.007973356726799441,161.36000061035156,145.63778685620875,0.029344260428096902,0.037551589411173536,False,False,False,False,low
AON,2022-10-31,0.9738580864804904,0.9757473657114054,0.0019399943966607047,281.489990234375,274.66311644532067,-0.0266598258894154,-0.024771551405595837,False,False,False,False,low
NRG,2022-10-31,0.911927714055118,0.9191291937904428,0.007896985281104829,44.400001525878906,40.80933760677551,-0.0060442501485059585,0.0018050037781407458,False,False,False,False,low
O,2022-10-31,0.8195898626795639,0.8228652963351344,0.003996430171624876,62.27000045776367,51.23982237946666,-0.0006419662116150526,0.003351898386872554,False,False,False,False,low
OKE,2022-10-31,0.8197685246505979,0.832807258227923,0.015905384489947938,59.31999969482422,49.40212630392779,-0.00669794905731258,0.00910090197758473,False,False,False,False,low
ZTS,2022-10-31,0.958044402137996,0.960080222428457,0.0021249748820804104,150.77999877929688,144.76089476578983,-0.016310021006717745,-0.014219704509602749,False,False,False,False,low
HWM,2022-11-03,0.9884730079307468,0.9895930116873796,0.0011330645830960329,35.22999954223633,34.86336134874665,-0.003112637517730943,-0.0019830997539661555,False,False,False,False,low
NSC,2022-11-03,0.9203146613812536,0.925405469980798,0.005531595673922807,227.2100067138672,210.26138304738652,0.008030225671674218,0.013606241307183353,False,False,False,False,low
PFE,2022-11-03,0.8064757138950995,0.8133878261818274,0.00857076309631677,46.569999694824226,37.87947081706144,-0.010622477230544325,-0.0021427568700665978,False,False,False,False,low
WFC,2022-11-03,0.9089857842817346,0.914840193807542,0.00644059525136953,45.540000915527344,41.66182326355668,-0.028583620351051442,-0.02232712062918174,False,False,False,False,low
AAPL,2022-11-04,0.9816827516092312,0.9833109342987284,0.0016585629999388285,138.3800048828125,136.07057188958095,-0.003600230288167805,-0.0019476384969764338,False,False,False,False,low
AMP,2022-11-04,0.948112884477842,0.9519774247204594,0.004076033883608332,313.8699951171875,298.79714964868333,0.01932314052347084,0.02347793618259053,False,False,False,False,low
BKR,2022-11-04,0.9187987301051778,0.92501132190267,0.006761646042742209,29.11000061035156,26.927080145168826,0.028985495520933213,0.03594313122476156,False,False,False,False,low
C,2022-11-04,0.8776593776429714,0.8878159516953209,0.011572341515481588,45.130001068115234,40.067134848299574,0.012337353397716022,0.024052466980112985,False,False,False,False,low
INTC,2022-11-04,0.9514278580016012,0.9642777280086028,0.013505879504087437,28.200000762939453,27.19263266552812,0.02957288759915544,0.04347817495974482,False,False,False,False,low
MET,2022-11-07,0.891836578682524,0.8978942849326644,0.0067923949240669135,73.93000030517578,66.38132475908748,-0.0024288261191923732,0.004347071258671287,False,False,False,False,low
EQT,2022-11-08,0.9460608888469026,0.9492838845453716,0.0034067529230568105,43.939998626708984,41.7115325832806,-0.005432360271819148,-0.002044114057997315,False,False,False,False,low
PAYX,2022-11-08,0.886156708536987,0.8922659124417002,0.0068940446377698805,117.0500030517578,104.43972777428046,0.014473962888661651,0.0214677916726711,False,False,False,False,low
AEP,2022-11-09,0.8706121363585975,0.8787846274430904,0.009387063128564854,87.81999969482422,77.17486571386841,-0.016022412382921902,-0.006785752650867449,False,False,False,False,low
EMR,2022-11-09,0.9297205371726812,0.9350487278691406,0.005730959447946216,90.12000274658205,84.266593923755,-0.012491774742089956,-0.006832405148623599,False,False,False,False,low
ETN,2022-11-09,0.9473542364990868,0.9522299357301328,0.005146648469176673,156.3000030517578,148.8335418605949,-0.011947653837027339,-0.006862495742181451,False,False,False,False,low
HLT,2022-11-09,0.988930351011846,0.9900653992655188,0.0011477534818418178,129.88999938964844,128.5995941063103,-0.00718491499082996,-0.006045408020185605,False,False,False,False,low
HON,2022-11-09,0.923221308669684,0.9277423337471966,0.004897011187953604,196.63525390625,182.42684935595693,-0.012916348628891794,-0.00808258894468128,False,False,False,False,low
IBM,2022-11-09,0.8742727585413141,0.8846961863267305,0.01192239799717365,137.38999938964844,121.54840849945381,-0.018923122133188364,-0.007226333129435769,False,False,False,False,low
MSCI,2022-11-09,0.9559668975054014,0.9585277054758762,0.0026787621801100947,465.1300048828125,445.83999632830535,-0.005920044987828499,-0.0032571412003362665,False,False,False,False,low
RMD,2022-11-09,0.9654163406453676,0.9674101474231068,0.002065229988137851,211.9600067138672,205.05226134286497,-0.00725955614653484,-0.005209318811451369,False,False,False,False,low
SBUX,2022-11-09,0.9132749654191382,0.9185236757942754,0.005747130463308325,91.62999725341795,84.16432189022882,-0.012075501310857661,-0.00639777032899258,False,False,False,False,low
SCHW,2022-11-09,0.948025646068074,0.9506519393210124,0.002770276588856868,78.2699966430664,74.40752409938021,-0.01707899858420736,-0.014356035545289414,False,False,False,False,low
TFC,2022-11-09,0.8224479275703142,0.8321743138721667,0.011826142392487249,42.68999862670899,35.52552031638529,-0.04045859707460986,-0.02911092381212732,False,False,False,False,low
TJX,2022-11-09,0.9495503735623816,0.9534849717643006,0.004143643466915536,70.08000183105469,66.82022856712531,-0.019722983282244866,-0.015661064826154814,False,False,False,False,low
V,2022-11-09,0.9714500779699586,0.9736214844011412,0.0022352218404471103,193.92999267578125,188.8144073388966,-0.038903787050280525,-0.03675552380432423,False,False,False,False,low
COF,2022-11-10,0.9361511339483892,0.9417195505804696,0.005948202624713517,113.41999816894533,106.80982970249688,0.11776876716745344,0.12441748228214178,False,False,False,False,low
COR,2022-11-10,0.9658335856723292,0.9688036518087162,0.003075132383514534,155.0,150.164566030351,-0.02016563873932442,-0.017152518364531466,False,False,False,False,low
CTVA,2022-11-10,0.9604770071042784,0.962630269130927,0.0022418673333370887,67.20999908447266,64.69837950697527,0.0023862196186827944,0.00463343653983328,False,False,False,False,low
ETR,2022-11-10,0.8755584672997461,0.8843924120836044,0.010089497290914906,55.52000045776367,49.10146712372443,0.03659445545589657,0.04705317240599616,False,False,False,False,low
